id,sex,age,trace,Infected_Num
7471,female,62,[4],0
7490,female,4,[3],0
7498,female,16,[0],1
7502,male,26,"[0, 3, 4, 7, 9]",0
7512,female,28,"[0, 1, 6, 8]",2
7544,female,62,"[1, 5]",5
7556,male,7,[7],1
7576,male,67,[0],2
7582,male,73,[4],1
7586,female,77,[1],4
7589,female,20,[0],10
7596,female,33,"[9, 3, 5, 7]",2
7604,male,58,"[9, 4, 5, 7]",1
7606,male,80,[4],7
7608,female,34,"[0, 1, 2, 4, 5, 7, 8, 9]",2
7617,female,26,"[8, 9]",1
7638,male,13,[6],0
7640,male,46,"[3, 5, 6]",4
7647,female,18,[3],3
7648,female,68,[2],0
7656,male,68,[1],5
7658,female,18,[0],0
7660,male,64,"[0, 8]",0
7663,female,15,[7],2
7666,male,36,"[0, 1, 2, 6, 7, 8]",1
7670,female,24,"[8, 9, 6]",2
7679,male,23,"[9, 4, 5]",0
7706,male,28,"[1, 2, 3, 6, 7, 8]",2
7713,female,62,[4],1
7731,male,50,"[2, 7]",19
7737,female,65,"[1, 3]",1
7743,female,75,[9],0
7745,male,2,[6],0
7757,male,40,"[9, 6]",1
7758,male,69,[3],2
7763,female,24,"[0, 1, 2, 5, 7]",5
7769,male,44,"[0, 1, 3]",2
7773,female,15,[0],1
7779,female,78,[0],3
7792,male,57,"[0, 1]",7
7795,female,64,[7],2
7803,female,15,"[8, 6]",1
7807,male,2,[5],0
7809,male,43,"[8, 9, 5]",1
7812,male,77,[1],0
7825,female,53,"[1, 7]",0
7827,male,60,"[8, 2, 3]",1
7831,female,78,[1],0
7842,female,46,"[2, 3, 5, 8, 9]",1
7864,male,77,[6],1
7869,female,22,"[0, 2, 4, 5]",4
7872,male,22,"[8, 1, 3]",4
7897,male,7,[6],2
7907,female,43,[5],2
7910,female,36,"[9, 4, 5]",20
7911,female,44,"[0, 2, 4, 5, 6, 8]",5
7915,female,41,"[6, 7]",4
7931,male,75,[3],0
7938,female,47,"[5, 7]",4
7943,male,6,[8],1
7948,female,19,[1],1
7989,female,3,[4],6
7990,male,61,[2],1
7995,male,10,[8],0
8001,female,57,"[3, 6]",1
8018,male,47,"[8, 2, 5]",6
8027,male,59,"[8, 5, 7]",3
8034,female,53,"[1, 2]",0
8042,male,29,"[2, 5, 6, 7]",0
8049,male,59,"[3, 7]",4
8063,female,46,"[0, 2]",11
8064,male,44,"[8, 1, 3, 4]",0
8066,male,19,[5],1
8068,male,77,[1],0
8076,female,23,"[8, 9, 6]",2
8085,female,29,"[0, 3, 5, 8, 9]",5
8125,male,24,"[9, 3, 6]",1
8167,male,44,"[1, 5]",4
8168,female,20,[6],3
8181,male,4,[3],1
8206,female,28,"[0, 2, 4, 5, 6, 7, 9]",0
8216,female,54,"[8, 0, 3, 6]",0
8239,male,26,"[0, 2, 5]",3
8242,female,57,"[8, 9, 3, 0]",1
8264,male,62,[4],2
8283,male,60,"[0, 9, 4, 8]",0
8294,male,27,"[8, 2, 6, 7]",1
8295,male,28,[9],5
8311,male,52,"[8, 3]",1
8324,female,14,[2],2
8337,male,38,"[0, 4, 5, 7, 8, 9]",11
8399,female,16,[7],1
8406,female,47,"[2, 6]",1
8421,male,13,[4],2
8426,female,33,"[2, 3, 7, 8, 9]",14
8427,male,15,[5],0
8438,male,47,"[9, 7]",9
8459,female,34,"[3, 4, 5, 7]",0
8477,male,6,[4],0
8493,female,72,[6],1
8503,male,45,"[5, 7]",2
8562,male,60,"[1, 4]",1
8573,female,20,[8],0
8578,male,31,"[8, 9, 7]",8
8581,male,2,[4],0
8602,male,56,"[8, 1, 4, 5]",0
8615,female,26,"[8, 9]",0
8625,female,42,"[1, 3, 6]",6
8632,female,4,[6],0
8666,male,9,"[9, 2]",3
8672,male,67,"[0, 4, 6]",8
8705,female,12,[5],0
8707,female,29,"[0, 8, 3, 7]",2
8720,female,4,[4],2
8735,male,50,"[0, 9, 4, 5]",1
8743,female,38,"[1, 2, 4, 5, 6, 7, 9]",4
8744,male,67,[8],0
8748,female,55,"[0, 9, 2]",1
8761,male,71,[6],5
8772,male,72,[3],0
8777,male,63,"[0, 9]",4
8791,male,29,"[8, 4, 5]",4
8811,male,43,"[8, 9, 6, 7]",1
8818,male,53,"[4, 5, 7]",7
8821,female,33,"[9, 2, 5]",6
8872,male,22,"[0, 1, 4]",0
8879,female,47,"[2, 5, 7]",2
8884,male,33,"[0, 4]",1
8887,male,11,[9],1
8893,female,41,"[8, 1, 7]",0
8903,male,42,"[8, 1]",1
8926,male,54,[1],2
8934,female,61,[1],0
9000,female,74,[6],8
9024,male,24,"[0, 1, 4, 7]",1
9045,female,10,[8],3
9050,male,28,"[0, 8, 5, 7]",1
9053,female,49,"[0, 3, 6]",1
9073,female,40,[8],2
9076,male,56,"[0, 3, 4, 5]",2
9077,female,18,[6],1
9083,male,2,[6],0
9098,male,4,[6],1
9103,male,33,"[0, 1, 6, 7]",2
9107,male,20,[1],0
9120,female,16,[2],0
9129,male,42,"[9, 4, 6, 7]",2
9140,male,25,"[8, 6]",0
9141,male,33,"[8, 9, 4, 6]",3
9147,male,6,[2],1
9149,female,37,"[0, 1, 8, 7]",1
9150,female,15,[5],5
9167,female,56,"[8, 1, 5, 7]",0
9186,male,5,[0],3
9196,female,27,"[2, 4, 5, 7, 9]",2
9204,female,12,[7],2
9233,female,10,[2],0
9241,male,9,"[2, 7]",0
9245,female,9,[9],6
9288,male,42,[4],1
9309,male,60,"[9, 1, 7]",0
9312,female,19,[8],0
9318,male,11,"[0, 5]",1
9335,female,35,"[9, 3, 4, 7]",9
9346,male,38,"[0, 4, 5, 6, 7]",1
9348,male,71,"[8, 3]",0
9366,female,20,[7],0
9381,female,22,"[9, 4, 1]",0
9395,male,10,[3],1
9409,female,28,"[0, 2, 3, 4, 7, 8]",4
9419,male,45,"[1, 3, 9, 7]",0
9433,male,13,[9],0
9442,female,56,"[0, 9, 7]",6
9476,male,20,[0],2
9487,male,66,[9],0
9498,male,7,[2],3
9514,female,12,[3],1
9524,male,2,[9],6
9526,male,42,"[0, 2, 7]",0
9541,male,36,"[1, 4]",1
9544,male,67,"[1, 3]",6
9557,male,56,"[2, 6]",2
9566,male,73,[9],0
9571,female,47,"[8, 1, 2, 0]",5
9572,female,55,"[9, 3, 6, 7]",6
9574,female,21,"[1, 3, 4, 5, 8]",1
9577,female,46,[9],1
9578,female,33,"[0, 2, 3, 6, 7]",1
9579,female,30,"[0, 9, 2]",0
9584,male,1,[8],0
9587,female,1,[2],0
9611,male,45,"[8, 2, 6, 7]",5
9631,male,50,"[8, 2, 3]",0
9641,female,6,[1],4
9643,male,54,"[2, 7]",2
9655,female,58,"[0, 8]",3
9656,female,30,"[0, 3, 4]",0
9657,female,62,[5],2
9670,male,7,[8],1
9671,male,49,"[1, 3, 5]",1
9672,male,54,"[0, 1, 5]",2
9676,male,7,[2],3
9703,male,56,"[2, 3, 5, 6]",5
9710,female,20,[0],0
9719,female,8,[6],9
9737,female,25,"[8, 9, 5, 0]",0
9747,male,18,[4],1
9750,female,53,"[1, 3, 6]",1
9762,female,7,[1],1
9770,female,17,[5],5
9788,male,70,[5],0
9796,male,58,"[3, 6]",10
9810,female,74,[9],1
9815,male,46,"[6, 7]",3
9820,male,49,"[0, 8, 2, 5]",0
9832,female,31,"[0, 9, 2, 5]",0
9861,male,26,"[0, 2, 3, 4, 5, 7, 8]",2
9872,female,74,[2],0
9875,female,31,"[0, 4, 5]",0
9892,male,7,[3],2
9893,female,56,"[9, 3, 6]",1
9932,female,60,"[8, 9]",1
9942,male,32,"[0, 1, 5, 6, 9]",7
9950,female,72,[3],1
9957,female,27,"[2, 5, 7]",2
9960,female,69,[2],1
9967,female,5,[8],0
9972,female,38,"[9, 3, 1]",10
9973,male,20,[1],2
10003,female,33,"[2, 3, 4, 6, 8]",8
10028,male,47,"[0, 1, 4, 5, 7]",0
10030,female,4,[8],4
10033,male,58,"[0, 1, 3, 5, 6]",4
10060,female,17,[9],2
10074,female,37,"[1, 2, 3, 5]",3
10076,male,55,"[9, 4]",1
10121,male,30,"[8, 2, 3, 7]",3
10123,female,46,"[8, 2, 6]",2
10157,female,51,"[1, 2, 4, 5]",3
10170,male,22,"[1, 3, 6, 7, 9]",3
10171,female,62,[3],0
10182,male,15,[3],0
10198,female,66,[9],3
10208,male,25,"[0, 2, 4, 7]",1
10238,male,64,[4],1
10242,male,57,[3],4
10251,female,18,[7],3
10252,female,71,[9],1
10257,male,24,"[1, 5, 6, 8, 9]",1
10277,female,67,"[2, 6]",0
10283,male,20,[2],5
10295,female,15,[2],1
10300,female,21,"[3, 6]",1
10311,female,76,[8],2
10315,male,27,"[8, 1, 2, 5]",5
10323,female,59,"[1, 2, 4, 5, 9]",1
10328,female,35,"[0, 1, 2, 3, 5, 6, 8]",4
10338,female,55,"[2, 3, 7]",1
10359,female,28,"[0, 8, 2, 6]",0
10363,female,47,"[8, 9, 7]",3
10383,female,26,[4],0
10423,male,10,[0],1
10426,female,22,"[2, 3, 4, 6, 7, 8]",3
10427,male,16,[1],1
10431,male,3,"[9, 3]",0
10433,male,22,"[2, 7]",1
10451,male,34,"[8, 4, 6]",0
10456,female,22,"[2, 3, 5, 6]",4
10464,female,34,"[8, 1, 2, 6]",1
10471,male,74,[3],1
10478,male,44,"[8, 9]",3
10484,male,11,[8],1
10506,male,39,"[0, 2, 3, 5, 7]",0
10508,female,18,[7],0
10513,female,50,"[8, 2]",8
10532,female,53,[6],0
10551,male,32,"[0, 1, 4, 8]",2
10558,male,2,[5],1
10603,male,49,"[0, 1, 6, 8]",3
10615,female,8,[6],0
10630,female,3,[1],3
10647,male,17,[5],5
10675,female,13,[0],1
10679,male,49,"[0, 6, 7]",3
10686,male,38,"[1, 4, 5, 7, 8]",3
10699,female,14,[6],1
10702,female,16,[7],11
10713,male,56,"[1, 3, 7]",2
10743,male,6,"[4, 7]",1
10760,male,4,[2],1
10775,female,33,"[8, 0, 3, 4]",3
10783,male,26,"[8, 1, 4, 5]",0
10793,male,53,"[0, 1, 5]",4
10794,male,62,"[2, 5]",1
10797,male,1,[7],5
10798,male,26,"[0, 1, 8, 6]",1
10804,male,73,[3],2
10811,female,41,"[0, 1, 2, 4, 8]",3
10813,female,2,[7],1
10819,female,24,"[9, 2, 5, 7]",5
10840,female,8,[1],0
10842,female,47,"[0, 2, 3, 6]",1
10844,male,8,[3],3
10846,female,52,"[0, 1, 3, 4, 6, 7]",1
10862,female,30,"[0, 9, 1]",2
10875,male,10,[2],0
10876,male,69,[1],0
10880,female,15,[3],1
10908,female,55,[3],0
10914,female,34,"[0, 1, 2, 3, 8, 9]",2
10960,male,78,[8],5
10974,male,40,"[0, 1, 4, 7, 9]",6
10976,female,59,"[6, 7]",1
10982,male,64,"[3, 5]",6
11003,male,33,"[0, 1, 3, 7, 9]",2
11014,female,73,[7],3
11038,male,51,[6],0
11045,female,47,"[4, 6, 7]",3
11052,male,47,"[8, 3]",4
11056,male,63,[8],0
11090,male,61,[7],0
11100,male,22,"[8, 4, 6, 7]",4
11102,female,70,"[9, 1]",0
11112,female,48,"[2, 4]",6
11121,female,10,[0],2
11126,male,24,"[1, 3]",6
11144,male,21,"[0, 1, 5]",2
11146,male,41,"[3, 4, 7]",2
11168,male,45,"[1, 2, 3, 9]",7
11173,male,27,"[9, 2, 3, 6]",6
11176,female,57,"[1, 7]",6
11197,male,61,[7],0
11204,female,67,[7],2
11210,female,29,"[0, 8, 2, 1]",4
11219,male,25,"[8, 1]",0
11257,female,25,"[1, 4, 5, 7, 9]",0
11260,male,54,"[5, 6]",0
11266,male,2,[9],0
11272,male,69,[1],1
11274,male,40,"[3, 4]",0
11285,female,46,"[0, 1, 2, 3, 4, 8]",2
11292,female,54,"[8, 2]",1
11297,female,41,"[8, 4, 7]",1
11303,female,71,[8],0
11304,male,8,[2],0
11312,female,66,"[1, 5]",3
11319,male,38,"[4, 5]",1
11331,male,19,"[9, 2]",0
11335,male,18,"[9, 2]",4
11337,female,59,"[0, 6, 7]",3
11338,female,47,"[4, 5, 6, 7]",7
11344,male,80,[0],1
11362,female,8,[6],0
11369,female,43,"[9, 3]",7
11409,female,9,[5],2
11412,male,21,"[0, 3, 6, 7, 9]",2
11420,female,40,"[3, 4, 5, 7, 9]",1
11426,male,20,[6],0
11438,male,80,"[4, 5]",0
11440,female,29,"[2, 3, 5]",8
11442,male,33,"[0, 9, 6, 7]",0
11454,male,65,"[8, 3]",0
11461,male,22,"[1, 3, 4, 7, 9]",2
11473,male,52,"[8, 1, 9, 7]",1
11476,male,78,"[9, 3, 4]",0
11524,female,43,"[0, 2, 7]",3
11525,male,11,[5],7
11537,male,74,[3],0
11566,male,23,"[2, 4, 6, 7]",4
11579,female,33,"[0, 1, 4, 6, 9]",1
11588,female,24,"[0, 1, 2, 6, 9]",0
11589,female,69,"[0, 8]",1
11605,male,42,"[1, 6]",0
11620,female,67,"[5, 6]",4
11621,male,42,"[1, 2, 3, 6]",1
11646,female,5,[3],0
11651,female,1,[4],1
11664,female,18,[5],1
11668,male,11,[6],4
11676,female,13,[9],2
11683,female,63,[5],0
11686,female,71,[7],0
11701,male,61,[5],1
11707,male,53,"[0, 9, 4]",4
11711,male,78,[0],0
11718,female,70,"[4, 7]",3
11745,female,59,"[0, 9]",4
11751,female,73,[6],6
11777,female,34,"[4, 6, 7]",4
11778,female,24,"[9, 2, 3]",3
11793,female,59,"[8, 9]",1
11797,female,55,"[0, 2, 7]",5
11801,female,46,"[1, 2, 3, 6, 9]",2
11804,male,21,"[0, 4, 5]",0
11808,female,26,"[0, 2, 5, 6, 9]",2
11812,male,38,"[0, 2, 3, 7]",9
11829,female,49,"[0, 2, 3, 8, 9]",2
11835,female,39,"[2, 3, 4, 5, 7, 8]",2
11841,female,24,"[0, 3, 4, 8, 9]",1
11848,female,69,"[5, 6]",2
11879,male,52,"[3, 4, 5]",2
11889,female,65,"[0, 2]",1
11895,male,20,[5],1
11927,female,4,[1],1
11932,female,79,"[9, 4]",3
11941,male,71,[0],4
11942,male,55,"[0, 2, 7]",2
11944,male,39,[1],0
11952,female,5,[5],2
11963,male,73,[5],1
11973,male,76,[2],2
11976,female,70,[4],0
11999,female,9,[1],0
12001,female,24,"[0, 9, 3, 8]",2
12012,male,18,[8],1
12037,female,21,"[9, 2, 4, 7]",10
12039,female,9,[9],0
12041,female,70,[4],3
12053,male,62,[5],2
12061,female,66,[4],2
12085,female,28,"[2, 3, 4, 8, 9]",2
12089,male,16,"[2, 3]",1
12099,male,18,[3],1
12107,female,46,"[0, 2, 4, 6]",1
12123,female,40,"[8, 3, 5]",1
12141,female,59,"[1, 6]",2
12160,male,56,"[8, 1]",2
12210,male,7,[6],5
12214,female,50,"[8, 9, 2, 4]",3
12235,male,49,"[9, 4, 5, 6]",1
12266,male,25,"[9, 4, 5, 1]",3
12273,male,30,"[8, 9, 2, 3]",11
12274,male,4,[2],4
12278,female,72,[6],0
12294,male,11,[5],1
12312,female,20,[7],3
12331,female,32,"[8, 1, 2, 6]",5
12364,male,40,"[0, 1, 4, 7]",3
12374,female,12,[1],0
12379,male,38,"[8, 7]",1
12382,female,47,"[9, 4, 7]",13
12409,male,77,[5],3
12412,male,18,[1],1
12413,female,17,"[2, 7]",1
12446,female,20,[0],2
12447,male,24,"[0, 2, 3, 4, 5, 9]",7
12450,male,37,"[3, 4, 5, 8, 9]",0
12457,male,32,"[1, 4, 5, 9]",6
12488,female,71,[9],0
12496,male,26,"[2, 3, 4, 6, 9]",2
12500,male,66,"[0, 6]",2
12513,female,56,"[4, 5]",2
12540,female,50,"[0, 9, 4, 5]",5
12553,male,24,"[9, 5, 6, 7]",1
12555,female,18,[9],9
12576,female,3,[1],0
12582,male,80,[3],0
12587,female,6,[9],2
12615,female,26,"[0, 1, 3, 7, 9]",6
12625,male,63,[3],2
12626,male,2,[0],1
12635,female,35,"[0, 2, 3, 5, 7]",0
12686,male,70,[6],0
12693,male,33,"[2, 4, 5]",6
12714,male,16,[4],3
12744,female,32,"[0, 1, 5, 7]",1
12745,female,75,[8],0
12753,male,18,[0],5
12769,male,40,"[9, 2, 3, 5]",5
12771,male,56,"[0, 1]",2
12792,male,79,[1],0
12796,female,31,"[0, 1, 2, 7]",2
12822,male,37,"[0, 1, 2, 4, 7, 8]",3
12828,male,38,"[8, 0, 4, 5]",2
12830,male,19,[5],2
12835,female,67,[8],2
12844,male,16,[7],1
12863,male,45,"[0, 5, 7]",1
12874,male,2,[2],1
12891,female,22,"[9, 2, 3, 4]",0
12896,male,25,"[9, 1, 7]",1
12900,female,34,"[2, 3, 4, 6, 8]",8
12910,male,1,[6],0
12934,female,77,[3],0
12967,female,32,"[0, 1, 3, 6, 7, 8]",0
12976,male,39,"[1, 2, 6]",1
12988,male,53,"[8, 2]",1
12989,female,50,"[4, 7]",2
13005,male,5,"[1, 4]",4
13010,male,37,"[0, 3, 6, 7]",1
13011,male,72,[6],2
13012,male,6,[7],1
13030,female,38,"[0, 2, 3, 4, 7, 8]",3
13047,male,6,[5],3
13049,male,39,"[0, 9, 2, 7]",3
13058,female,12,[4],5
13063,female,25,"[8, 1, 2, 3]",2
13067,female,76,[2],3
13069,male,60,"[8, 1, 2, 4]",1
13088,female,20,[0],0
13097,male,70,[8],5
13105,female,61,[9],2
13114,female,3,[9],0
13116,male,23,"[2, 4]",1
13155,male,15,[1],5
13164,female,28,"[2, 4, 6, 7]",12
13175,female,24,"[8, 9, 2]",3
13178,male,31,"[3, 5, 7]",0
13183,female,27,"[3, 4, 6, 8, 9]",8
13201,female,71,[1],2
13210,male,32,"[0, 5, 6]",0
13245,male,20,[5],0
13288,female,35,"[0, 1, 2, 4, 7, 8]",2
13293,male,79,[0],0
13297,female,33,"[1, 3, 4, 7]",1
13306,male,37,"[0, 9, 2, 6]",0
13315,female,18,"[4, 5]",0
13317,male,3,[9],1
13319,male,62,[7],0
13321,female,43,"[2, 6]",0
13325,male,38,"[3, 5, 6, 7, 8, 9]",14
13354,male,41,"[1, 4, 6]",0
13357,female,74,[7],4
13389,male,19,[3],0
13401,male,52,"[0, 2, 3, 6, 7]",3
13406,female,25,"[9, 2, 1]",3
13417,female,64,[3],6
13446,female,80,[0],0
13450,female,74,[5],1
13462,female,45,"[8, 4, 6]",9
13469,male,50,"[0, 2, 3, 4, 6, 9]",4
13482,female,40,"[0, 9, 2, 1]",3
13487,male,41,"[8, 1, 2]",4
13489,female,4,[5],1
13504,male,21,"[0, 1, 6]",1
13506,female,37,"[5, 6, 7, 8, 9]",2
13513,male,24,"[4, 7]",0
13541,male,18,[3],1
13546,male,64,[3],1
13565,female,30,"[2, 3, 6, 8, 9]",1
13567,female,64,[7],5
13576,male,3,[3],8
13588,male,73,[9],1
13602,female,20,[8],2
13604,female,58,"[1, 2, 4, 7, 8]",3
13606,female,24,"[0, 2, 6, 7]",1
13680,male,42,"[0, 9]",1
13685,male,58,"[8, 9, 5]",6
13714,male,63,[5],1
13736,male,24,"[1, 4, 6]",2
13785,female,52,"[1, 9, 7]",0
13789,male,72,[1],0
13803,female,11,[9],1
13806,female,40,"[0, 1, 3, 6, 9]",7
13817,male,53,[5],0
13820,female,61,"[0, 4]",3
13843,male,75,"[4, 7]",5
13856,male,57,"[0, 9, 5, 7]",7
13859,male,14,"[0, 3, 6]",1
13870,female,57,"[8, 1]",2
13886,female,47,"[8, 1]",5
13893,female,63,"[0, 4]",0
13901,male,60,[1],3
13919,male,62,"[5, 7]",1
13925,male,45,"[1, 6]",1
13934,male,61,[5],1
13945,female,7,[6],3
13947,male,75,[4],1
13956,male,60,"[4, 7]",8
13972,male,72,"[8, 6]",1
14004,male,36,"[0, 1, 3, 6, 7, 8]",1
14006,male,60,"[0, 1, 4, 6, 8]",0
14012,male,57,"[9, 1]",1
14021,female,72,"[9, 6]",0
14023,male,5,[3],2
14037,female,64,[5],2
14071,male,32,"[9, 2, 4, 5]",13
14077,male,23,"[2, 5, 7, 8, 9]",1
14084,male,41,[8],3
14098,male,42,"[0, 5, 6]",10
14101,female,8,[2],2
14102,male,9,[2],0
14108,male,48,"[3, 4, 7]",9
14121,female,14,[5],0
14129,female,16,[6],0
14161,female,78,[1],1
14164,female,67,[8],6
14186,male,61,[1],1
14190,male,34,"[1, 2, 9]",4
14217,male,9,[9],6
14219,male,49,[7],0
14242,female,35,"[0, 1, 6, 8, 9]",9
14272,female,31,"[8, 1, 4, 0]",3
14280,male,43,"[8, 2, 5, 6]",2
14290,male,8,[4],1
14294,female,36,"[1, 3, 5, 7, 8, 9]",4
14295,female,55,"[0, 6, 7]",3
14297,female,79,"[8, 0, 7]",1
14305,female,1,[7],3
14309,male,54,"[0, 1, 3, 7, 8]",1
14320,male,53,"[8, 1, 5, 7]",1
14323,female,44,"[3, 4, 6]",0
14346,male,38,"[1, 2, 5, 7, 8, 9]",5
14347,male,45,"[1, 5, 9, 7]",18
14348,female,9,[3],2
14382,female,27,"[1, 3, 5, 8, 9]",1
14435,female,80,"[8, 3, 5]",8
14458,female,77,"[3, 5]",1
14461,male,47,"[8, 1, 9]",0
14472,female,7,[3],0
14482,male,30,"[0, 2, 4]",2
14484,female,74,[0],0
14573,male,51,"[3, 5]",3
14574,male,25,"[9, 4, 6, 1]",6
14590,male,22,"[0, 1, 2, 6]",5
14618,female,47,"[9, 5]",0
14628,female,10,[5],4
14636,male,72,[8],3
14651,female,78,[8],1
14658,female,56,"[8, 4, 7]",1
14664,male,9,[8],0
14677,male,74,[4],8
14678,female,52,"[8, 5]",7
14725,female,47,"[8, 5, 7]",4
14730,female,16,"[2, 7]",6
14737,female,45,"[0, 2, 3, 4, 8]",1
14739,male,24,"[0, 9, 3, 4]",2
14756,female,8,[7],0
14759,female,11,[6],2
14802,male,56,"[9, 3]",5
14808,female,42,"[0, 2, 3, 5, 7, 9]",3
14816,female,24,"[9, 7]",0
14831,female,8,[3],1
14838,female,75,[7],0
14841,male,68,[4],0
14869,female,38,"[5, 7]",2
14891,male,74,"[9, 5]",2
14894,female,26,"[8, 1, 6, 9]",3
14896,male,33,"[1, 4, 7]",5
14912,female,34,"[2, 6]",0
14921,male,17,[6],0
14927,male,62,"[0, 4]",0
14928,male,52,"[9, 2, 1]",3
14930,male,32,"[0, 1, 2, 3, 4, 9]",0
14953,female,50,"[1, 6, 7]",4
14967,female,80,[6],0
14971,female,42,"[2, 3, 4, 7, 8, 9]",7
14990,male,23,"[1, 3, 5, 7, 8]",3
14993,male,15,[1],4
15015,female,48,"[5, 7]",1
15018,female,68,[3],2
15024,male,37,"[1, 3, 7]",1
15033,male,46,"[0, 2, 3, 4, 9]",3
15037,female,64,[4],0
15059,male,32,"[1, 4, 7]",0
15075,male,64,[2],4
15082,female,8,[3],2
15083,male,70,[9],5
15088,female,54,"[8, 9, 5, 7]",5
15100,male,23,"[8, 3, 5, 6]",1
15101,male,28,"[0, 8, 6, 7]",6
15115,male,42,"[9, 2]",5
15121,male,78,[7],3
15127,male,37,"[8, 9]",3
15128,female,79,"[8, 6]",5
15133,female,64,[6],0
15140,female,80,[3],3
15144,female,36,"[2, 4, 5, 6, 8]",1
15151,male,52,"[0, 2]",4
15167,male,52,"[1, 4, 5, 7, 8]",0
15171,male,56,"[8, 3, 5]",1
15178,male,9,[7],0
15182,female,35,"[2, 3, 5]",1
15205,male,67,[0],1
15225,female,30,"[8, 2, 5, 6]",0
15228,male,25,"[0, 8, 3]",0
15236,male,58,"[9, 3]",0
15237,male,34,"[0, 9, 6, 1]",2
15272,male,27,"[1, 2, 3, 5, 8, 9]",0
15273,male,71,[9],2
15280,female,22,"[8, 9, 2, 6]",0
15290,female,14,[2],6
15291,male,21,"[0, 9, 2, 6]",10
15321,male,33,"[1, 4, 5]",1
15325,female,3,[8],1
15343,female,53,"[0, 4, 6, 7]",5
15344,female,57,[1],1
15361,female,54,"[8, 0, 3]",0
15367,female,17,[3],1
15378,male,74,[8],0
15403,female,19,"[0, 2]",1
15428,female,28,"[5, 7]",0
15436,male,64,[6],0
15447,male,27,"[0, 1, 4, 8]",1
15453,female,13,"[3, 6]",3
15465,male,19,[5],4
15473,female,63,[6],6
15476,male,58,"[8, 1]",5
15492,male,9,[8],2
15496,male,25,"[1, 3, 4, 9]",4
15498,male,25,"[0, 9, 3, 7]",2
15506,female,73,"[9, 6]",10
15510,female,43,"[8, 1, 2, 9]",8
15512,male,64,[5],6
15528,male,4,[8],0
15529,female,58,"[4, 5, 7]",8
15536,male,32,"[4, 6, 7]",0
15539,male,58,"[2, 6]",4
15545,male,29,"[0, 1, 3, 7, 9]",5
15559,female,1,[9],2
15584,female,5,[9],0
15585,female,75,[2],4
15603,female,13,[2],1
15625,male,24,"[0, 9, 5, 1]",2
15632,female,28,"[8, 7]",0
15655,male,72,[3],1
15657,female,71,[3],1
15669,female,56,"[0, 1, 2, 7]",5
15685,male,58,"[0, 3, 4, 5, 7, 8]",1
15687,female,14,[0],2
15693,male,66,[6],9
15711,female,11,[7],2
15712,male,13,[7],1
15729,female,55,"[0, 2, 6]",3
15741,female,15,[1],5
15774,male,60,"[1, 7]",7
15777,male,6,[6],4
15783,male,24,"[4, 5, 6, 7]",0
15798,male,41,"[8, 9, 3, 6]",1
15811,male,78,"[8, 1]",1
15822,female,25,"[1, 3, 6, 7, 8]",0
15840,female,15,[5],0
15864,female,6,[3],0
15869,female,66,[6],0
15879,male,67,[8],1
15894,male,42,"[0, 9, 4, 6]",1
15911,male,24,"[8, 3, 4, 5]",6
15919,male,32,"[8, 4, 5, 6]",3
15945,male,43,"[0, 3, 4]",0
15948,male,15,"[0, 3]",1
15961,female,14,[3],1
15963,male,62,[1],1
15977,male,21,"[8, 1, 5]",2
15984,female,80,[3],0
16028,male,56,"[0, 3, 7]",4
16031,female,29,"[9, 6, 7]",1
16039,male,47,[9],1
16060,male,17,[9],1
16065,female,50,"[0, 8]",6
16069,male,15,[5],1
16081,female,15,"[3, 4]",2
16089,male,48,"[9, 2]",2
16101,female,50,"[4, 5, 6]",0
16105,male,49,"[8, 2, 7]",2
16108,female,26,"[8, 1, 3]",0
16109,male,14,[2],1
16111,male,35,"[0, 2]",6
16119,female,32,"[8, 2, 3, 5]",0
16120,male,52,[4],0
16121,female,49,"[1, 9]",3
16122,female,5,[7],2
16124,male,29,"[2, 3, 4, 7, 9]",6
16132,male,32,"[8, 2, 3, 7]",0
16140,female,69,[9],0
16146,male,60,"[8, 4, 5]",1
16148,female,26,"[8, 3, 4, 5]",1
16161,female,1,[5],0
16163,male,3,[7],0
16166,male,32,"[0, 5, 7]",0
16190,female,47,"[2, 7]",4
16195,male,40,"[8, 9, 4, 5]",7
16202,female,28,"[8, 4, 7]",10
16213,male,52,"[0, 2, 5, 7]",4
16279,female,40,"[8, 9, 6]",10
16288,female,1,[7],2
16330,male,57,[3],7
16333,female,39,"[0, 1, 9]",1
16342,female,80,[3],0
16350,female,54,"[3, 5]",6
16362,male,22,"[0, 3, 4, 7, 8]",2
16369,female,56,"[2, 4, 7]",5
16404,male,70,"[0, 3]",1
16406,female,55,"[0, 1, 7]",0
16429,female,17,[2],0
16437,female,60,"[1, 5]",3
16447,male,24,"[8, 1, 6, 7]",1
16456,female,20,"[5, 6]",0
16461,female,35,"[0, 3, 5, 6, 9]",0
16474,male,40,"[1, 2, 3, 5, 9]",4
16476,female,13,[6],10
16478,male,64,[7],4
16499,male,30,"[1, 9, 7]",2
16523,female,49,[7],1
16526,female,16,[2],3
16530,female,44,"[0, 2, 5]",17
16533,female,1,[7],0
16569,female,34,"[0, 1, 3, 4, 7]",5
16587,female,55,"[3, 4]",6
16589,female,38,"[0, 1, 2, 3, 4]",6
16596,female,43,"[1, 3, 4, 7]",1
16607,male,15,[6],0
16610,male,59,"[9, 6]",1
