id,sex,age,trace,Infected_Num,0,1,2,3,4,5,6,7,8,9,place_been_to,trans_risk
1553,male,20,"[8, 2]",0,0,0,1,0,0,0,0,0,1,0,2,1
1558,female,69,[8],0,0,0,0,0,0,0,0,0,1,0,1,1
1561,male,62,[3],1,0,0,0,1,0,0,0,0,0,0,1,1
1566,female,17,[9],0,0,0,0,0,0,0,0,0,0,1,1,1
1567,male,20,[6],1,0,0,0,0,0,0,1,0,0,0,1,1
1569,female,80,[3],2,0,0,0,1,0,0,0,0,0,0,1,1
1571,female,15,[0],2,1,0,0,0,0,0,0,0,0,0,1,1
1576,female,61,[2],0,0,0,1,0,0,0,0,0,0,0,1,1
1580,female,80,[9],1,0,0,0,0,0,0,0,0,0,1,1,1
1581,male,8,[0],1,1,0,0,0,0,0,0,0,0,0,1,1
1585,female,34,[8],0,0,0,0,0,0,0,0,0,1,0,1,1
1588,male,40,"[0, 7]",1,1,0,0,0,0,0,0,1,0,0,2,1
1589,male,77,[4],2,0,0,0,0,1,0,0,0,0,0,1,1
1591,female,41,[1],0,0,1,0,0,0,0,0,0,0,0,1,1
1598,female,18,[7],0,0,0,0,0,0,0,0,1,0,0,1,1
1604,female,39,"[8, 4]",3,0,0,0,0,1,0,0,0,1,0,2,2
1613,female,31,"[2, 6]",2,0,0,1,0,0,0,1,0,0,0,2,1
1618,female,41,[4],3,0,0,0,0,1,0,0,0,0,0,1,2
1619,female,50,"[8, 5]",12,0,0,0,0,0,1,0,0,1,0,2,3
1621,male,33,"[2, 3]",0,0,0,1,1,0,0,0,0,0,0,2,1
1622,male,43,"[0, 8]",1,1,0,0,0,0,0,0,0,1,0,2,1
1628,female,53,[6],0,0,0,0,0,0,0,1,0,0,0,1,1
1630,female,55,"[9, 1]",1,0,1,0,0,0,0,0,0,0,1,2,1
1638,male,71,[7],1,0,0,0,0,0,0,0,1,0,0,1,1
1640,male,56,[9],0,0,0,0,0,0,0,0,0,0,1,1,1
1641,male,52,[4],1,0,0,0,0,1,0,0,0,0,0,1,1
1643,male,47,"[0, 8]",6,1,0,0,0,0,0,0,0,1,0,2,3
1644,female,28,"[9, 2]",1,0,0,1,0,0,0,0,0,0,1,2,1
1646,male,80,[9],0,0,0,0,0,0,0,0,0,0,1,1,1
1650,male,8,[4],0,0,0,0,0,1,0,0,0,0,0,1,1
1653,male,12,[6],4,0,0,0,0,0,0,1,0,0,0,1,2
1655,female,58,[8],5,0,0,0,0,0,0,0,0,1,0,1,3
1665,male,14,[9],0,0,0,0,0,0,0,0,0,0,1,1,1
1666,female,10,[9],1,0,0,0,0,0,0,0,0,0,1,1,1
1671,female,65,[8],0,0,0,0,0,0,0,0,0,1,0,1,1
1672,female,36,"[1, 4, 7]",0,0,1,0,0,1,0,0,1,0,0,3,1
1674,female,41,[6],0,0,0,0,0,0,0,1,0,0,0,1,1
1675,female,4,[1],0,0,1,0,0,0,0,0,0,0,0,1,1
1677,female,23,"[2, 5]",4,0,0,1,0,0,1,0,0,0,0,2,2
1678,female,31,"[1, 6]",2,0,1,0,0,0,0,1,0,0,0,2,1
1679,female,32,"[1, 5]",3,0,1,0,0,0,1,0,0,0,0,2,2
1680,male,44,[6],0,0,0,0,0,0,0,1,0,0,0,1,1
1681,male,31,[4],0,0,0,0,0,1,0,0,0,0,0,1,1
1682,male,35,"[9, 2, 4]",0,0,0,1,0,1,0,0,0,0,1,3,1
1688,male,23,"[0, 7]",0,1,0,0,0,0,0,0,1,0,0,2,1
1701,male,65,[2],1,0,0,1,0,0,0,0,0,0,0,1,1
1708,male,40,"[4, 5, 6]",1,0,0,0,0,1,1,1,0,0,0,3,1
1712,male,52,[4],0,0,0,0,0,1,0,0,0,0,0,1,1
1714,male,78,[8],3,0,0,0,0,0,0,0,0,1,0,1,2
1717,male,34,"[9, 3, 6]",7,0,0,0,1,0,0,1,0,0,1,3,3
1724,male,59,"[8, 5]",2,0,0,0,0,0,1,0,0,1,0,2,1
1725,female,1,[7],0,0,0,0,0,0,0,0,1,0,0,1,1
1726,male,14,"[3, 4]",1,0,0,0,1,1,0,0,0,0,0,2,1
1728,male,45,"[1, 2]",0,0,1,1,0,0,0,0,0,0,0,2,1
1731,female,5,[6],3,0,0,0,0,0,0,1,0,0,0,1,2
1732,male,71,[3],1,0,0,0,1,0,0,0,0,0,0,1,1
1733,male,42,[3],2,0,0,0,1,0,0,0,0,0,0,1,1
1734,male,34,"[8, 2, 5]",1,0,0,1,0,0,1,0,0,1,0,3,1
1742,male,1,[0],0,1,0,0,0,0,0,0,0,0,0,1,1
1745,female,39,[2],0,0,0,1,0,0,0,0,0,0,0,1,1
1746,male,7,[7],3,0,0,0,0,0,0,0,1,0,0,1,2
1747,male,52,[9],3,0,0,0,0,0,0,0,0,0,1,1,2
1749,male,3,[3],0,0,0,0,1,0,0,0,0,0,0,1,1
1755,male,5,[0],0,1,0,0,0,0,0,0,0,0,0,1,1
1763,female,30,"[0, 6, 7]",4,1,0,0,0,0,0,1,1,0,0,3,2
1764,male,29,"[0, 1, 9]",4,1,1,0,0,0,0,0,0,0,1,3,2
1773,male,59,[8],1,0,0,0,0,0,0,0,0,1,0,1,1
1775,male,5,[5],0,0,0,0,0,0,1,0,0,0,0,1,1
1782,female,35,[8],1,0,0,0,0,0,0,0,0,1,0,1,1
1783,female,70,[5],2,0,0,0,0,0,1,0,0,0,0,1,1
1784,male,31,"[8, 6]",1,0,0,0,0,0,0,1,0,1,0,2,1
1785,male,53,"[3, 5]",0,0,0,0,1,0,1,0,0,0,0,2,1
1786,female,21,[8],3,0,0,0,0,0,0,0,0,1,0,1,2
1790,female,5,[9],0,0,0,0,0,0,0,0,0,0,1,1,1
1791,male,49,"[1, 5, 9]",2,0,1,0,0,0,1,0,0,0,1,3,1
1800,male,22,"[3, 4, 6, 7]",7,0,0,0,1,1,0,1,1,0,0,4,3
1801,male,51,[5],1,0,0,0,0,0,1,0,0,0,0,1,1
1810,female,45,[2],4,0,0,1,0,0,0,0,0,0,0,1,2
1812,male,22,[7],4,0,0,0,0,0,0,0,1,0,0,1,2
1813,male,54,[9],0,0,0,0,0,0,0,0,0,0,1,1,1
1819,male,46,[3],3,0,0,0,1,0,0,0,0,0,0,1,2
1820,male,14,[8],0,0,0,0,0,0,0,0,0,1,0,1,1
1821,female,36,[0],0,1,0,0,0,0,0,0,0,0,0,1,1
1822,male,15,[0],0,1,0,0,0,0,0,0,0,0,0,1,1
1828,female,66,[2],0,0,0,1,0,0,0,0,0,0,0,1,1
1829,female,45,"[2, 7]",1,0,0,1,0,0,0,0,1,0,0,2,1
1830,male,67,[4],0,0,0,0,0,1,0,0,0,0,0,1,1
1834,male,49,[0],2,1,0,0,0,0,0,0,0,0,0,1,1
1835,female,29,[0],1,1,0,0,0,0,0,0,0,0,0,1,1
1848,female,34,[2],0,0,0,1,0,0,0,0,0,0,0,1,1
1853,male,20,[3],0,0,0,0,1,0,0,0,0,0,0,1,1
1868,female,24,[3],0,0,0,0,1,0,0,0,0,0,0,1,1
1878,female,5,[9],4,0,0,0,0,0,0,0,0,0,1,1,2
1883,male,56,[2],5,0,0,1,0,0,0,0,0,0,0,1,3
1887,male,76,[8],0,0,0,0,0,0,0,0,0,1,0,1,1
1892,female,79,[1],2,0,1,0,0,0,0,0,0,0,0,1,1
1901,male,12,[0],0,1,0,0,0,0,0,0,0,0,0,1,1
1907,female,60,[6],1,0,0,0,0,0,0,1,0,0,0,1,1
1908,male,49,"[0, 2]",9,1,0,1,0,0,0,0,0,0,0,2,3
1913,female,17,"[9, 5]",0,0,0,0,0,0,1,0,0,0,1,2,1
1914,female,14,[1],0,0,1,0,0,0,0,0,0,0,0,1,1
1920,female,59,[2],2,0,0,1,0,0,0,0,0,0,0,1,1
1923,female,49,[1],1,0,1,0,0,0,0,0,0,0,0,1,1
1926,male,64,[0],0,1,0,0,0,0,0,0,0,0,0,1,1
1929,male,2,[7],2,0,0,0,0,0,0,0,1,0,0,1,1
1931,female,25,[7],0,0,0,0,0,0,0,0,1,0,0,1,1
1935,female,27,"[8, 1, 5]",0,0,1,0,0,0,1,0,0,1,0,3,1
1939,female,56,[0],4,1,0,0,0,0,0,0,0,0,0,1,2
1944,female,41,[9],0,0,0,0,0,0,0,0,0,0,1,1,1
1948,female,68,[3],5,0,0,0,1,0,0,0,0,0,0,1,3
1949,female,6,[4],1,0,0,0,0,1,0,0,0,0,0,1,1
1952,male,34,[8],1,0,0,0,0,0,0,0,0,1,0,1,1
1956,male,32,[9],1,0,0,0,0,0,0,0,0,0,1,1,1
1959,male,37,[3],1,0,0,0,1,0,0,0,0,0,0,1,1
1961,female,78,[2],0,0,0,1,0,0,0,0,0,0,0,1,1
1965,male,15,"[6, 7]",2,0,0,0,0,0,0,1,1,0,0,2,1
1966,male,47,"[4, 7]",0,0,0,0,0,1,0,0,1,0,0,2,1
1967,female,19,[2],0,0,0,1,0,0,0,0,0,0,0,1,1
1970,female,7,[4],0,0,0,0,0,1,0,0,0,0,0,1,1
1972,female,38,[2],0,0,0,1,0,0,0,0,0,0,0,1,1
1976,male,44,[0],4,1,0,0,0,0,0,0,0,0,0,1,2
1979,male,66,[9],0,0,0,0,0,0,0,0,0,0,1,1,1
1983,female,42,[8],1,0,0,0,0,0,0,0,0,1,0,1,1
1988,female,8,[6],0,0,0,0,0,0,0,1,0,0,0,1,1
1990,male,51,[4],5,0,0,0,0,1,0,0,0,0,0,1,3
1991,female,26,"[9, 3]",4,0,0,0,1,0,0,0,0,0,1,2,2
1996,female,27,"[8, 5]",2,0,0,0,0,0,1,0,0,1,0,2,1
2008,male,26,"[8, 4, 7]",4,0,0,0,0,1,0,0,1,1,0,3,2
2009,male,56,"[3, 6]",0,0,0,0,1,0,0,1,0,0,0,2,1
2012,male,7,[6],1,0,0,0,0,0,0,1,0,0,0,1,1
2017,female,27,"[8, 9]",0,0,0,0,0,0,0,0,0,1,1,2,1
2018,male,21,"[8, 1, 9]",0,0,1,0,0,0,0,0,0,1,1,3,1
2020,female,14,[5],3,0,0,0,0,0,1,0,0,0,0,1,2
2021,male,15,[3],0,0,0,0,1,0,0,0,0,0,0,1,1
2024,female,45,"[8, 4]",1,0,0,0,0,1,0,0,0,1,0,2,1
2033,male,29,"[3, 6]",1,0,0,0,1,0,0,1,0,0,0,2,1
2036,female,5,[2],1,0,0,1,0,0,0,0,0,0,0,1,1
2040,female,28,"[0, 7]",0,1,0,0,0,0,0,0,1,0,0,2,1
2044,female,63,[1],1,0,1,0,0,0,0,0,0,0,0,1,1
2047,male,63,[4],3,0,0,0,0,1,0,0,0,0,0,1,2
2050,female,60,"[8, 7]",10,0,0,0,0,0,0,0,1,1,0,2,3
2053,male,20,[6],0,0,0,0,0,0,0,1,0,0,0,1,1
2054,female,8,[8],0,0,0,0,0,0,0,0,0,1,0,1,1
2056,female,3,[7],0,0,0,0,0,0,0,0,1,0,0,1,1
2065,female,26,"[2, 4]",0,0,0,1,0,1,0,0,0,0,0,2,1
2067,male,71,[1],0,0,1,0,0,0,0,0,0,0,0,1,1
2068,female,73,[8],1,0,0,0,0,0,0,0,0,1,0,1,1
2070,male,53,"[8, 3]",3,0,0,0,1,0,0,0,0,1,0,2,2
2073,male,21,"[4, 6, 7]",3,0,0,0,0,1,0,1,1,0,0,3,2
2076,male,76,[0],0,1,0,0,0,0,0,0,0,0,0,1,1
2077,male,48,[5],0,0,0,0,0,0,1,0,0,0,0,1,1
2078,female,21,"[5, 7]",0,0,0,0,0,0,1,0,1,0,0,2,1
2079,male,9,[6],0,0,0,0,0,0,0,1,0,0,0,1,1
2081,female,55,"[8, 3, 5]",1,0,0,0,1,0,1,0,0,1,0,3,1
2087,female,74,[6],1,0,0,0,0,0,0,1,0,0,0,1,1
2090,female,33,"[1, 4]",1,0,1,0,0,1,0,0,0,0,0,2,1
2091,female,41,"[0, 9, 3]",0,1,0,0,1,0,0,0,0,0,1,3,1
2094,female,54,[4],3,0,0,0,0,1,0,0,0,0,0,1,2
2095,male,56,[1],1,0,1,0,0,0,0,0,0,0,0,1,1
2096,male,63,[1],1,0,1,0,0,0,0,0,0,0,0,1,1
2099,male,73,[3],0,0,0,0,1,0,0,0,0,0,0,1,1
2100,male,17,[8],1,0,0,0,0,0,0,0,0,1,0,1,1
2104,male,39,"[1, 2]",1,0,1,1,0,0,0,0,0,0,0,2,1
2105,female,45,[9],0,0,0,0,0,0,0,0,0,0,1,1,1
2109,female,58,[9],3,0,0,0,0,0,0,0,0,0,1,1,2
2110,male,3,[1],4,0,1,0,0,0,0,0,0,0,0,1,2
2111,male,28,"[9, 3]",1,0,0,0,1,0,0,0,0,0,1,2,1
2112,male,18,[7],0,0,0,0,0,0,0,0,1,0,0,1,1
2114,male,1,[5],2,0,0,0,0,0,1,0,0,0,0,1,1
2116,male,23,"[8, 5]",8,0,0,0,0,0,1,0,0,1,0,2,3
2117,female,37,[1],1,0,1,0,0,0,0,0,0,0,0,1,1
2122,female,44,"[8, 7]",0,0,0,0,0,0,0,0,1,1,0,2,1
2125,female,13,[5],0,0,0,0,0,0,1,0,0,0,0,1,1
2128,female,50,"[1, 6]",5,0,1,0,0,0,0,1,0,0,0,2,3
2130,female,6,[9],1,0,0,0,0,0,0,0,0,0,1,1,1
2133,male,35,"[2, 3, 6]",1,0,0,1,1,0,0,1,0,0,0,3,1
2136,male,11,[1],3,0,1,0,0,0,0,0,0,0,0,1,2
2150,male,30,"[8, 6]",8,0,0,0,0,0,0,1,0,1,0,2,3
2157,male,39,"[9, 3]",0,0,0,0,1,0,0,0,0,0,1,2,1
2162,male,65,[1],0,0,1,0,0,0,0,0,0,0,0,1,1
2175,male,23,[7],2,0,0,0,0,0,0,0,1,0,0,1,1
2192,female,39,[3],0,0,0,0,1,0,0,0,0,0,0,1,1
2203,female,29,"[8, 7]",9,0,0,0,0,0,0,0,1,1,0,2,3
2209,male,37,"[4, 6]",7,0,0,0,0,1,0,1,0,0,0,2,3
2210,male,17,[7],0,0,0,0,0,0,0,0,1,0,0,1,1
2211,male,9,[5],2,0,0,0,0,0,1,0,0,0,0,1,1
2218,female,38,"[0, 1, 6]",6,1,1,0,0,0,0,1,0,0,0,3,3
2219,male,69,[6],4,0,0,0,0,0,0,1,0,0,0,1,2
2227,male,34,"[1, 6, 7]",1,0,1,0,0,0,0,1,1,0,0,3,1
2230,male,26,"[3, 4]",9,0,0,0,1,1,0,0,0,0,0,2,3
2233,male,69,[1],1,0,1,0,0,0,0,0,0,0,0,1,1
2234,female,29,[2],1,0,0,1,0,0,0,0,0,0,0,1,1
2243,female,25,"[1, 4, 5, 6, 8]",5,0,1,0,0,1,1,1,0,1,0,5,3
2245,male,52,[0],0,1,0,0,0,0,0,0,0,0,0,1,1
2246,female,5,[5],3,0,0,0,0,0,1,0,0,0,0,1,2
2247,male,46,[1],1,0,1,0,0,0,0,0,0,0,0,1,1
2257,male,77,[4],0,0,0,0,0,1,0,0,0,0,0,1,1
2258,male,54,[1],3,0,1,0,0,0,0,0,0,0,0,1,2
2270,female,26,"[8, 4, 7]",1,0,0,0,0,1,0,0,1,1,0,3,1
2273,female,51,[8],3,0,0,0,0,0,0,0,0,1,0,1,2
2276,male,55,[5],0,0,0,0,0,0,1,0,0,0,0,1,1
2281,male,50,"[0, 6]",1,1,0,0,0,0,0,1,0,0,0,2,1
2284,male,19,[8],0,0,0,0,0,0,0,0,0,1,0,1,1
2285,male,34,"[3, 7]",0,0,0,0,1,0,0,0,1,0,0,2,1
2292,female,1,[9],3,0,0,0,0,0,0,0,0,0,1,1,2
2296,female,20,[5],0,0,0,0,0,0,1,0,0,0,0,1,1
2300,male,22,"[9, 6]",0,0,0,0,0,0,0,1,0,0,1,2,1
2301,female,46,"[9, 5]",7,0,0,0,0,0,1,0,0,0,1,2,3
2307,female,59,[8],1,0,0,0,0,0,0,0,0,1,0,1,1
2308,female,46,[1],2,0,1,0,0,0,0,0,0,0,0,1,1
2312,male,50,"[8, 5]",0,0,0,0,0,0,1,0,0,1,0,2,1
2319,male,12,[6],2,0,0,0,0,0,0,1,0,0,0,1,1
2322,male,41,[8],1,0,0,0,0,0,0,0,0,1,0,1,1
2328,female,59,"[2, 5]",0,0,0,1,0,0,1,0,0,0,0,2,1
2333,female,41,[4],3,0,0,0,0,1,0,0,0,0,0,1,2
2334,male,17,[5],0,0,0,0,0,0,1,0,0,0,0,1,1
2347,female,72,[6],0,0,0,0,0,0,0,1,0,0,0,1,1
2349,male,33,[9],0,0,0,0,0,0,0,0,0,0,1,1,1
2354,female,54,[2],0,0,0,1,0,0,0,0,0,0,0,1,1
2355,female,48,[4],0,0,0,0,0,1,0,0,0,0,0,1,1
2364,male,69,[0],1,1,0,0,0,0,0,0,0,0,0,1,1
2365,female,65,[5],0,0,0,0,0,0,1,0,0,0,0,1,1
2367,female,36,"[9, 4]",11,0,0,0,0,1,0,0,0,0,1,2,3
2368,female,27,"[8, 2, 3]",3,0,0,1,1,0,0,0,0,1,0,3,2
2372,male,41,[9],0,0,0,0,0,0,0,0,0,0,1,1,1
2375,female,2,[3],0,0,0,0,1,0,0,0,0,0,0,1,1
2384,male,2,[3],0,0,0,0,1,0,0,0,0,0,0,1,1
2385,male,24,"[9, 7, 6, 1]",4,0,1,0,0,0,0,1,1,0,1,4,2
2386,male,12,[6],0,0,0,0,0,0,0,1,0,0,0,1,1
2387,male,65,[2],0,0,0,1,0,0,0,0,0,0,0,1,1
2391,male,7,[2],3,0,0,1,0,0,0,0,0,0,0,1,2
2395,male,30,"[8, 2]",9,0,0,1,0,0,0,0,0,1,0,2,3
2400,male,39,[7],0,0,0,0,0,0,0,0,1,0,0,1,1
2403,male,27,"[8, 6]",0,0,0,0,0,0,0,1,0,1,0,2,1
2408,male,15,[0],0,1,0,0,0,0,0,0,0,0,0,1,1
2416,female,63,[9],2,0,0,0,0,0,0,0,0,0,1,1,1
2422,male,29,"[0, 1]",3,1,1,0,0,0,0,0,0,0,0,2,2
2425,female,49,[3],1,0,0,0,1,0,0,0,0,0,0,1,1
2431,female,19,[9],0,0,0,0,0,0,0,0,0,0,1,1,1
2435,female,63,[7],2,0,0,0,0,0,0,0,1,0,0,1,1
2446,female,49,[6],0,0,0,0,0,0,0,1,0,0,0,1,1
2448,female,47,"[4, 7]",0,0,0,0,0,1,0,0,1,0,0,2,1
2453,male,34,"[1, 2, 5]",1,0,1,1,0,0,1,0,0,0,0,3,1
2456,male,28,"[0, 3, 4, 7]",10,1,0,0,1,1,0,0,1,0,0,4,3
2461,female,12,[5],2,0,0,0,0,0,1,0,0,0,0,1,1
2463,male,59,[1],6,0,1,0,0,0,0,0,0,0,0,1,3
2464,female,31,"[1, 2, 3, 5, 7]",8,0,1,1,1,0,1,0,1,0,0,5,3
2465,female,54,[8],2,0,0,0,0,0,0,0,0,1,0,1,1
2472,female,12,[5],0,0,0,0,0,0,1,0,0,0,0,1,1
2476,male,45,"[1, 4]",1,0,1,0,0,1,0,0,0,0,0,2,1
2477,female,55,"[8, 3]",1,0,0,0,1,0,0,0,0,1,0,2,1
2484,male,36,"[9, 1]",2,0,1,0,0,0,0,0,0,0,1,2,1
2494,female,22,"[0, 2]",2,1,0,1,0,0,0,0,0,0,0,2,1
2499,female,20,[4],0,0,0,0,0,1,0,0,0,0,0,1,1
2502,male,42,[3],1,0,0,0,1,0,0,0,0,0,0,1,1
2503,male,32,"[2, 4]",0,0,0,1,0,1,0,0,0,0,0,2,1
2506,male,1,[1],0,0,1,0,0,0,0,0,0,0,0,1,1
2507,male,55,[8],1,0,0,0,0,0,0,0,0,1,0,1,1
2510,male,77,[4],0,0,0,0,0,1,0,0,0,0,0,1,1
2511,male,44,[9],0,0,0,0,0,0,0,0,0,0,1,1,1
2527,female,52,"[1, 9]",0,0,1,0,0,0,0,0,0,0,1,2,1
2529,male,58,"[1, 4]",3,0,1,0,0,1,0,0,0,0,0,2,2
2538,male,2,[3],0,0,0,0,1,0,0,0,0,0,0,1,1
2543,male,51,[0],2,1,0,0,0,0,0,0,0,0,0,1,1
2544,male,63,[5],0,0,0,0,0,0,1,0,0,0,0,1,1
2546,male,56,[5],1,0,0,0,0,0,1,0,0,0,0,1,1
2553,male,19,[3],0,0,0,0,1,0,0,0,0,0,0,1,1
2555,female,54,[4],2,0,0,0,0,1,0,0,0,0,0,1,1
2556,female,55,"[0, 4]",0,1,0,0,0,1,0,0,0,0,0,2,1
2564,male,68,[4],0,0,0,0,0,1,0,0,0,0,0,1,1
2565,female,49,[0],1,1,0,0,0,0,0,0,0,0,0,1,1
2576,female,38,[2],3,0,0,1,0,0,0,0,0,0,0,1,2
2582,male,31,"[1, 2, 3, 4, 6, 7]",0,0,1,1,1,1,0,1,1,0,0,6,1
2587,female,12,[0],0,1,0,0,0,0,0,0,0,0,0,1,1
2594,female,1,[7],0,0,0,0,0,0,0,0,1,0,0,1,1
2605,male,78,[7],4,0,0,0,0,0,0,0,1,0,0,1,2
2608,female,48,"[0, 6]",0,1,0,0,0,0,0,1,0,0,0,2,1
2617,male,21,[0],2,1,0,0,0,0,0,0,0,0,0,1,1
2619,male,38,"[2, 4]",4,0,0,1,0,1,0,0,0,0,0,2,2
2623,female,21,[1],0,0,1,0,0,0,0,0,0,0,0,1,1
2626,female,1,[1],3,0,1,0,0,0,0,0,0,0,0,1,2
2629,female,6,[6],2,0,0,0,0,0,0,1,0,0,0,1,1
2631,female,21,"[0, 1, 4]",4,1,1,0,0,1,0,0,0,0,0,3,2
2635,male,56,[8],8,0,0,0,0,0,0,0,0,1,0,1,3
2636,male,28,"[9, 2, 4, 1]",2,0,1,1,0,1,0,0,0,0,1,4,1
2639,female,46,[4],3,0,0,0,0,1,0,0,0,0,0,1,2
2641,female,34,[1],19,0,1,0,0,0,0,0,0,0,0,1,3
2646,male,6,[0],0,1,0,0,0,0,0,0,0,0,0,1,1
2649,female,12,[6],0,0,0,0,0,0,0,1,0,0,0,1,1
2651,male,55,[3],1,0,0,0,1,0,0,0,0,0,0,1,1
2653,female,22,"[8, 1]",4,0,1,0,0,0,0,0,0,1,0,2,2
2656,female,59,"[2, 7]",0,0,0,1,0,0,0,0,1,0,0,2,1
2659,male,34,[3],0,0,0,0,1,0,0,0,0,0,0,1,1
2663,male,45,"[4, 5, 6]",4,0,0,0,0,1,1,1,0,0,0,3,2
2664,female,3,[3],2,0,0,0,1,0,0,0,0,0,0,1,1
2674,female,16,[3],1,0,0,0,1,0,0,0,0,0,0,1,1
2675,male,66,[2],0,0,0,1,0,0,0,0,0,0,0,1,1
2680,male,31,"[8, 9, 1]",4,0,1,0,0,0,0,0,0,1,1,3,2
2682,female,66,[1],0,0,1,0,0,0,0,0,0,0,0,1,1
2684,male,67,[2],0,0,0,1,0,0,0,0,0,0,0,1,1
2685,female,31,"[0, 8, 2, 7]",1,1,0,1,0,0,0,0,1,1,0,4,1
2691,female,11,[8],3,0,0,0,0,0,0,0,0,1,0,1,2
2694,female,41,"[0, 4]",1,1,0,0,0,1,0,0,0,0,0,2,1
2697,female,61,[7],0,0,0,0,0,0,0,0,1,0,0,1,1
2698,male,58,[8],0,0,0,0,0,0,0,0,0,1,0,1,1
2702,female,78,[4],5,0,0,0,0,1,0,0,0,0,0,1,3
2714,female,56,"[8, 4]",0,0,0,0,0,1,0,0,0,1,0,2,1
2715,female,32,"[1, 6, 7]",5,0,1,0,0,0,0,1,1,0,0,3,3
2719,female,42,"[1, 5]",0,0,1,0,0,0,1,0,0,0,0,2,1
2720,male,64,[0],0,1,0,0,0,0,0,0,0,0,0,1,1
2725,male,22,"[0, 1, 8]",1,1,1,0,0,0,0,0,0,1,0,3,1
2726,female,54,[2],0,0,0,1,0,0,0,0,0,0,0,1,1
2727,female,18,[5],1,0,0,0,0,0,1,0,0,0,0,1,1
2728,female,73,[2],1,0,0,1,0,0,0,0,0,0,0,1,1
2735,male,55,[5],1,0,0,0,0,0,1,0,0,0,0,1,1
2736,male,35,"[2, 3, 6]",2,0,0,1,1,0,0,1,0,0,0,3,1
2738,female,56,[1],0,0,1,0,0,0,0,0,0,0,0,1,1
2741,female,41,"[6, 7]",2,0,0,0,0,0,0,1,1,0,0,2,1
2743,male,26,[7],2,0,0,0,0,0,0,0,1,0,0,1,1
2745,female,50,"[1, 2]",5,0,1,1,0,0,0,0,0,0,0,2,3
2752,female,33,"[8, 4, 5]",0,0,0,0,0,1,1,0,0,1,0,3,1
2754,female,23,"[8, 2, 4]",0,0,0,1,0,1,0,0,0,1,0,3,1
2755,female,35,[1],2,0,1,0,0,0,0,0,0,0,0,1,1
2763,female,78,[3],0,0,0,0,1,0,0,0,0,0,0,1,1
2764,female,39,"[2, 7]",1,0,0,1,0,0,0,0,1,0,0,2,1
2766,male,34,[0],1,1,0,0,0,0,0,0,0,0,0,1,1
2769,female,30,"[9, 2]",2,0,0,1,0,0,0,0,0,0,1,2,1
2771,female,55,[4],6,0,0,0,0,1,0,0,0,0,0,1,3
2773,female,39,"[8, 3, 5]",1,0,0,0,1,0,1,0,0,1,0,3,1
2775,male,39,[2],0,0,0,1,0,0,0,0,0,0,0,1,1
2789,male,35,[0],0,1,0,0,0,0,0,0,0,0,0,1,1
2790,female,15,[8],2,0,0,0,0,0,0,0,0,1,0,1,1
2796,female,43,[0],0,1,0,0,0,0,0,0,0,0,0,1,1
2812,male,8,[1],2,0,1,0,0,0,0,0,0,0,0,1,1
2816,female,29,"[8, 5]",0,0,0,0,0,0,1,0,0,1,0,2,1
2819,male,40,"[3, 4]",3,0,0,0,1,1,0,0,0,0,0,2,2
2827,male,43,[1],2,0,1,0,0,0,0,0,0,0,0,1,1
2829,male,16,[8],0,0,0,0,0,0,0,0,0,1,0,1,1
2834,male,26,"[8, 4]",2,0,0,0,0,1,0,0,0,1,0,2,1
2839,female,43,"[2, 6]",0,0,0,1,0,0,0,1,0,0,0,2,1
2852,male,54,[3],1,0,0,0,1,0,0,0,0,0,0,1,1
2854,male,30,[1],2,0,1,0,0,0,0,0,0,0,0,1,1
2857,female,59,[2],1,0,0,1,0,0,0,0,0,0,0,1,1
2860,female,12,[8],1,0,0,0,0,0,0,0,0,1,0,1,1
2861,female,33,"[0, 5]",4,1,0,0,0,0,1,0,0,0,0,2,2
2862,female,59,"[3, 5]",3,0,0,0,1,0,1,0,0,0,0,2,2
2867,female,51,"[9, 4, 5]",1,0,0,0,0,1,1,0,0,0,1,3,1
2876,female,69,[6],0,0,0,0,0,0,0,1,0,0,0,1,1
2879,male,9,[5],0,0,0,0,0,0,1,0,0,0,0,1,1
2880,male,38,[1],0,0,1,0,0,0,0,0,0,0,0,1,1
2881,male,23,"[5, 6, 7]",3,0,0,0,0,0,1,1,1,0,0,3,2
2892,female,3,[2],1,0,0,1,0,0,0,0,0,0,0,1,1
2893,female,62,[4],0,0,0,0,0,1,0,0,0,0,0,1,1
2903,female,75,[9],0,0,0,0,0,0,0,0,0,0,1,1,1
2905,female,26,"[9, 4]",2,0,0,0,0,1,0,0,0,0,1,2,1
2906,male,23,[3],0,0,0,0,1,0,0,0,0,0,0,1,1
2917,female,64,[6],0,0,0,0,0,0,0,1,0,0,0,1,1
2919,female,9,[5],3,0,0,0,0,0,1,0,0,0,0,1,2
2930,female,61,[9],4,0,0,0,0,0,0,0,0,0,1,1,2
2933,female,60,[3],0,0,0,0,1,0,0,0,0,0,0,1,1
2934,male,43,[9],0,0,0,0,0,0,0,0,0,0,1,1,1
2935,male,41,"[1, 2, 3]",6,0,1,1,1,0,0,0,0,0,0,3,3
2940,male,33,"[8, 2]",4,0,0,1,0,0,0,0,0,1,0,2,2
2950,male,25,"[4, 7]",0,0,0,0,0,1,0,0,1,0,0,2,1
2951,female,31,"[3, 4, 7]",3,0,0,0,1,1,0,0,1,0,0,3,2
