id,sex,age,trace,Infected_Num,place_been_to,trans_risk
5652,male,38,"[0, 8, 2, 5]",0,4,1
5661,female,17,[8],1,1,1
5673,male,45,"[0, 8, 3, 9]",0,4,1
5677,female,52,[6],0,1,1
5708,female,29,"[1, 3, 6, 7, 9]",4,5,2
5723,female,33,"[8, 0, 4]",1,3,1
5738,female,54,"[9, 3]",3,2,2
5740,female,54,[4],2,1,2
5748,male,61,[3],1,1,1
5751,male,65,[8],10,1,3
5767,female,22,"[2, 3, 4, 5, 7]",1,5,1
5772,female,59,"[8, 4, 6, 7]",2,4,2
5787,male,60,"[8, 2, 3, 5]",0,4,1
5817,female,45,"[1, 2, 9]",3,3,2
5819,male,63,[9],3,1,2
5834,male,40,"[9, 4, 6, 7]",5,4,2
5870,female,6,[6],2,1,2
5883,male,9,[8],0,1,1
5894,female,54,"[0, 1]",2,2,2
5895,male,24,"[3, 4, 6]",3,3,2
5932,male,40,"[0, 1, 5, 6, 7, 9]",10,6,3
5936,female,40,"[0, 1, 2, 4, 6, 7]",2,6,2
5949,male,9,[2],0,1,1
5950,female,50,"[0, 6, 7]",4,3,2
5961,male,1,[9],5,1,2
5986,male,18,[6],0,1,1
6000,female,1,[4],1,1,1
6016,male,32,"[2, 3, 7]",6,3,3
6022,male,55,"[0, 5]",0,2,1
6025,male,52,"[1, 3]",1,2,1
6043,male,38,"[9, 5, 1, 7]",1,4,1
6093,female,8,[2],3,1,2
6119,female,24,"[2, 5, 6, 8, 9]",4,5,2
6123,female,74,"[6, 7]",0,2,1
6134,female,27,[5],2,1,2
6154,female,13,[4],6,1,3
6160,male,18,[3],0,1,1
6176,female,28,"[2, 3]",2,2,2
6178,female,33,"[0, 4, 6, 7]",4,4,2
6180,female,56,"[0, 1, 6]",1,3,1
6200,male,5,[3],2,1,2
6220,female,35,"[0, 1, 2, 6, 8]",0,5,1
6230,female,40,"[3, 4, 6, 7, 8]",1,5,1
6234,female,64,[8],4,1,2
6238,male,41,"[8, 3]",3,2,2
6260,male,45,"[2, 3, 5, 7, 8]",1,5,1
6263,male,40,"[1, 2, 3, 4, 8, 9]",2,6,2
6265,female,28,"[0, 1, 7, 8, 9]",5,5,2
6270,male,64,[1],0,1,1
6293,female,76,[9],0,1,1
6301,male,58,"[8, 9, 5]",4,3,2
6303,male,47,"[1, 2, 5]",1,3,1
6309,male,53,"[0, 2, 5]",2,3,2
6322,female,40,"[1, 2]",9,2,3
6332,male,22,"[8, 1, 2, 3]",0,4,1
6335,female,16,"[3, 6]",6,2,3
6336,male,36,"[9, 6, 7]",0,3,1
6350,male,5,"[8, 7]",3,2,2
6379,male,58,[1],2,1,2
6385,female,34,"[1, 2, 5, 6, 7, 9]",4,6,2
6392,female,45,"[9, 4]",2,2,2
6400,female,2,[2],6,1,3
6402,female,45,"[2, 3, 4]",0,3,1
6415,male,28,"[0, 2, 3, 6, 7]",9,5,3
6416,male,67,[3],4,1,2
6417,female,57,"[0, 9, 2, 6]",0,4,1
6444,male,43,"[1, 6]",3,2,2
6461,male,46,"[9, 2]",1,2,1
6469,female,43,"[0, 3]",0,2,1
6475,male,26,"[0, 2]",10,2,3
6482,female,44,"[9, 4, 5, 7]",1,4,1
6495,female,38,"[0, 3, 5, 6, 8]",9,5,3
6551,female,73,[5],10,1,3
6566,male,56,"[3, 5, 6, 8, 9]",6,5,3
6572,female,9,[7],0,1,1
6583,male,69,"[0, 4]",0,2,1
6607,male,39,"[8, 2, 5, 6]",13,4,3
6613,female,21,"[8, 3, 4, 6]",1,4,1
6616,female,43,"[9, 6, 7]",0,3,1
6619,male,39,"[9, 3, 1, 7]",1,4,1
6654,female,24,"[1, 2, 3, 4, 9]",0,5,1
6665,male,74,[1],1,1,1
6673,female,41,"[0, 5, 6]",1,3,1
6683,male,18,[3],3,1,2
6697,male,67,[1],1,1,1
6770,female,21,"[0, 1, 3, 6]",2,4,2
6788,female,35,"[0, 2]",7,2,3
6807,male,76,[9],0,1,1
6808,female,13,[2],4,1,2
6824,female,46,"[0, 1, 3]",4,3,2
6831,female,43,[6],1,1,1
6832,female,43,"[1, 6, 7]",5,3,2
6843,male,72,[7],1,1,1
6863,male,79,[8],1,1,1
6866,female,12,[1],3,1,2
6881,female,80,"[9, 2]",1,2,1
6884,female,50,"[0, 7]",2,2,2
6909,female,49,[8],0,1,1
6940,male,13,[7],0,1,1
6943,female,22,"[0, 9, 2]",1,3,1
6952,female,30,"[8, 9, 2, 1]",4,4,2
6955,female,8,[9],0,1,1
6957,male,60,"[8, 4]",1,2,1
6959,female,51,"[2, 3, 4, 6, 8]",3,5,2
6966,male,14,"[9, 6]",1,2,1
6971,male,3,[0],1,1,1
6977,male,80,[1],1,1,1
6994,female,4,[6],2,1,2
7022,female,79,[0],3,1,2
7028,female,7,[9],1,1,1
7052,female,11,[7],0,1,1
7055,female,33,"[0, 3, 7]",0,3,1
7058,female,44,"[0, 9, 4, 5]",2,4,2
7068,female,68,[6],5,1,2
7083,male,19,"[5, 6]",0,2,1
7085,male,59,"[0, 1, 3, 4, 6, 8]",5,6,2
7104,male,54,"[0, 3, 6]",2,3,2
7116,male,15,[5],3,1,2
7119,female,58,"[1, 4, 5, 9]",1,4,1
7120,male,32,"[1, 3, 4, 7, 9]",3,5,2
7123,female,20,[1],3,1,2
7127,female,22,"[0, 1, 3, 6, 7]",0,5,1
7129,male,69,[8],0,1,1
7146,female,59,"[8, 2, 3]",1,3,1
7148,male,31,"[0, 1, 2, 6]",0,4,1
7178,male,49,"[8, 5]",2,2,2
7187,female,11,[2],2,1,2
7208,female,24,"[0, 3, 6]",2,3,2
7212,male,14,"[4, 6]",2,2,2
7218,male,4,[1],2,1,2
7224,male,70,[2],3,1,2
7229,female,7,[2],6,1,3
7254,female,40,"[8, 1, 6]",2,3,2
7285,female,58,"[0, 1, 2, 8, 9]",1,5,1
7307,male,15,[7],3,1,2
7311,female,3,"[1, 4]",3,2,2
7318,female,10,[3],2,1,2
7319,male,27,"[1, 4, 5, 7]",1,4,1
7327,female,76,[8],1,1,1
7352,male,12,[5],3,1,2
7353,male,47,"[9, 2, 7]",8,3,3
7366,male,26,"[1, 2, 3, 6, 9]",4,5,2
7371,female,50,"[3, 7]",1,2,1
7401,female,41,"[1, 2, 3, 5, 6]",1,5,1
7403,male,64,[5],5,1,2
7407,male,53,"[1, 4, 5, 6, 7]",0,5,1
7420,female,63,[3],0,1,1
7431,male,37,"[0, 1, 3, 7, 9]",1,5,1
7443,female,5,[0],2,1,2
7471,female,62,[4],0,1,1
7490,female,4,[3],0,1,1
7498,female,16,[0],1,1,1
7502,male,26,"[0, 3, 4, 7, 9]",0,5,1
7512,female,28,"[0, 1, 6, 8]",2,4,2
7544,female,62,"[1, 5]",5,2,2
7556,male,7,[7],1,1,1
7576,male,67,[0],2,1,2
7582,male,73,[4],1,1,1
7586,female,77,[1],4,1,2
7589,female,20,[0],10,1,3
7596,female,33,"[9, 3, 5, 7]",2,4,2
7604,male,58,"[9, 4, 5, 7]",1,4,1
7606,male,80,[4],7,1,3
7608,female,34,"[0, 1, 2, 4, 5, 7, 8, 9]",2,8,2
7617,female,26,"[8, 9]",1,2,1
7638,male,13,[6],0,1,1
7640,male,46,"[3, 5, 6]",4,3,2
7647,female,18,[3],3,1,2
7648,female,68,[2],0,1,1
7656,male,68,[1],5,1,2
7658,female,18,[0],0,1,1
7660,male,64,"[0, 8]",0,2,1
7663,female,15,[7],2,1,2
7666,male,36,"[0, 1, 2, 6, 7, 8]",1,6,1
7670,female,24,"[8, 9, 6]",2,3,2
7679,male,23,"[9, 4, 5]",0,3,1
7706,male,28,"[1, 2, 3, 6, 7, 8]",2,6,2
7713,female,62,[4],1,1,1
7731,male,50,"[2, 7]",19,2,3
7737,female,65,"[1, 3]",1,2,1
7743,female,75,[9],0,1,1
7745,male,2,[6],0,1,1
7757,male,40,"[9, 6]",1,2,1
7758,male,69,[3],2,1,2
7763,female,24,"[0, 1, 2, 5, 7]",5,5,2
7769,male,44,"[0, 1, 3]",2,3,2
7773,female,15,[0],1,1,1
7779,female,78,[0],3,1,2
7792,male,57,"[0, 1]",7,2,3
7795,female,64,[7],2,1,2
7803,female,15,"[8, 6]",1,2,1
7807,male,2,[5],0,1,1
7809,male,43,"[8, 9, 5]",1,3,1
7812,male,77,[1],0,1,1
7825,female,53,"[1, 7]",0,2,1
7827,male,60,"[8, 2, 3]",1,3,1
7831,female,78,[1],0,1,1
7842,female,46,"[2, 3, 5, 8, 9]",1,5,1
7864,male,77,[6],1,1,1
7869,female,22,"[0, 2, 4, 5]",4,4,2
7872,male,22,"[8, 1, 3]",4,3,2
7897,male,7,[6],2,1,2
7907,female,43,[5],2,1,2
7910,female,36,"[9, 4, 5]",20,3,3
7911,female,44,"[0, 2, 4, 5, 6, 8]",5,6,2
7915,female,41,"[6, 7]",4,2,2
7931,male,75,[3],0,1,1
7938,female,47,"[5, 7]",4,2,2
7943,male,6,[8],1,1,1
7948,female,19,[1],1,1,1
7989,female,3,[4],6,1,3
7990,male,61,[2],1,1,1
7995,male,10,[8],0,1,1
8001,female,57,"[3, 6]",1,2,1
8018,male,47,"[8, 2, 5]",6,3,3
8027,male,59,"[8, 5, 7]",3,3,2
8034,female,53,"[1, 2]",0,2,1
8042,male,29,"[2, 5, 6, 7]",0,4,1
8049,male,59,"[3, 7]",4,2,2
8063,female,46,"[0, 2]",11,2,3
8064,male,44,"[8, 1, 3, 4]",0,4,1
8066,male,19,[5],1,1,1
8068,male,77,[1],0,1,1
8076,female,23,"[8, 9, 6]",2,3,2
8085,female,29,"[0, 3, 5, 8, 9]",5,5,2
8125,male,24,"[9, 3, 6]",1,3,1
8167,male,44,"[1, 5]",4,2,2
8168,female,20,[6],3,1,2
8181,male,4,[3],1,1,1
8206,female,28,"[0, 2, 4, 5, 6, 7, 9]",0,7,1
8216,female,54,"[8, 0, 3, 6]",0,4,1
8239,male,26,"[0, 2, 5]",3,3,2
8242,female,57,"[8, 9, 3, 0]",1,4,1
8264,male,62,[4],2,1,2
8283,male,60,"[0, 9, 4, 8]",0,4,1
8294,male,27,"[8, 2, 6, 7]",1,4,1
8295,male,28,[9],5,1,2
8311,male,52,"[8, 3]",1,2,1
8324,female,14,[2],2,1,2
8337,male,38,"[0, 4, 5, 7, 8, 9]",11,6,3
8399,female,16,[7],1,1,1
8406,female,47,"[2, 6]",1,2,1
8421,male,13,[4],2,1,2
8426,female,33,"[2, 3, 7, 8, 9]",14,5,3
8427,male,15,[5],0,1,1
8438,male,47,"[9, 7]",9,2,3
8459,female,34,"[3, 4, 5, 7]",0,4,1
8477,male,6,[4],0,1,1
8493,female,72,[6],1,1,1
8503,male,45,"[5, 7]",2,2,2
8562,male,60,"[1, 4]",1,2,1
8573,female,20,[8],0,1,1
8578,male,31,"[8, 9, 7]",8,3,3
8581,male,2,[4],0,1,1
8602,male,56,"[8, 1, 4, 5]",0,4,1
8615,female,26,"[8, 9]",0,2,1
8625,female,42,"[1, 3, 6]",6,3,3
8632,female,4,[6],0,1,1
8666,male,9,"[9, 2]",3,2,2
8672,male,67,"[0, 4, 6]",8,3,3
8705,female,12,[5],0,1,1
8707,female,29,"[0, 8, 3, 7]",2,4,2
8720,female,4,[4],2,1,2
8735,male,50,"[0, 9, 4, 5]",1,4,1
8743,female,38,"[1, 2, 4, 5, 6, 7, 9]",4,7,2
8744,male,67,[8],0,1,1
8748,female,55,"[0, 9, 2]",1,3,1
8761,male,71,[6],5,1,2
8772,male,72,[3],0,1,1
8777,male,63,"[0, 9]",4,2,2
8791,male,29,"[8, 4, 5]",4,3,2
8811,male,43,"[8, 9, 6, 7]",1,4,1
8818,male,53,"[4, 5, 7]",7,3,3
8821,female,33,"[9, 2, 5]",6,3,3
8872,male,22,"[0, 1, 4]",0,3,1
8879,female,47,"[2, 5, 7]",2,3,2
8884,male,33,"[0, 4]",1,2,1
8887,male,11,[9],1,1,1
8893,female,41,"[8, 1, 7]",0,3,1
8903,male,42,"[8, 1]",1,2,1
8926,male,54,[1],2,1,2
8934,female,61,[1],0,1,1
9000,female,74,[6],8,1,3
9024,male,24,"[0, 1, 4, 7]",1,4,1
9045,female,10,[8],3,1,2
9050,male,28,"[0, 8, 5, 7]",1,4,1
9053,female,49,"[0, 3, 6]",1,3,1
9073,female,40,[8],2,1,2
9076,male,56,"[0, 3, 4, 5]",2,4,2
9077,female,18,[6],1,1,1
9083,male,2,[6],0,1,1
9098,male,4,[6],1,1,1
9103,male,33,"[0, 1, 6, 7]",2,4,2
9107,male,20,[1],0,1,1
9120,female,16,[2],0,1,1
9129,male,42,"[9, 4, 6, 7]",2,4,2
9140,male,25,"[8, 6]",0,2,1
9141,male,33,"[8, 9, 4, 6]",3,4,2
9147,male,6,[2],1,1,1
9149,female,37,"[0, 1, 8, 7]",1,4,1
9150,female,15,[5],5,1,2
9167,female,56,"[8, 1, 5, 7]",0,4,1
9186,male,5,[0],3,1,2
9196,female,27,"[2, 4, 5, 7, 9]",2,5,2
9204,female,12,[7],2,1,2
9233,female,10,[2],0,1,1
9241,male,9,"[2, 7]",0,2,1
9245,female,9,[9],6,1,3
9288,male,42,[4],1,1,1
9309,male,60,"[9, 1, 7]",0,3,1
9312,female,19,[8],0,1,1
9318,male,11,"[0, 5]",1,2,1
9335,female,35,"[9, 3, 4, 7]",9,4,3
9346,male,38,"[0, 4, 5, 6, 7]",1,5,1
9348,male,71,"[8, 3]",0,2,1
9366,female,20,[7],0,1,1
9381,female,22,"[9, 4, 1]",0,3,1
9395,male,10,[3],1,1,1
9409,female,28,"[0, 2, 3, 4, 7, 8]",4,6,2
9419,male,45,"[1, 3, 9, 7]",0,4,1
9433,male,13,[9],0,1,1
9442,female,56,"[0, 9, 7]",6,3,3
9476,male,20,[0],2,1,2
9487,male,66,[9],0,1,1
9498,male,7,[2],3,1,2
9514,female,12,[3],1,1,1
9524,male,2,[9],6,1,3
9526,male,42,"[0, 2, 7]",0,3,1
9541,male,36,"[1, 4]",1,2,1
9544,male,67,"[1, 3]",6,2,3
9557,male,56,"[2, 6]",2,2,2
9566,male,73,[9],0,1,1
9571,female,47,"[8, 1, 2, 0]",5,4,2
9572,female,55,"[9, 3, 6, 7]",6,4,3
9574,female,21,"[1, 3, 4, 5, 8]",1,5,1
9577,female,46,[9],1,1,1
9578,female,33,"[0, 2, 3, 6, 7]",1,5,1
9579,female,30,"[0, 9, 2]",0,3,1
9584,male,1,[8],0,1,1
9587,female,1,[2],0,1,1
9611,male,45,"[8, 2, 6, 7]",5,4,2
9631,male,50,"[8, 2, 3]",0,3,1
9641,female,6,[1],4,1,2
9643,male,54,"[2, 7]",2,2,2
9655,female,58,"[0, 8]",3,2,2
9656,female,30,"[0, 3, 4]",0,3,1
9657,female,62,[5],2,1,2
9670,male,7,[8],1,1,1
9671,male,49,"[1, 3, 5]",1,3,1
9672,male,54,"[0, 1, 5]",2,3,2
9676,male,7,[2],3,1,2
9703,male,56,"[2, 3, 5, 6]",5,4,2
9710,female,20,[0],0,1,1
9719,female,8,[6],9,1,3
9737,female,25,"[8, 9, 5, 0]",0,4,1
9747,male,18,[4],1,1,1
9750,female,53,"[1, 3, 6]",1,3,1
9762,female,7,[1],1,1,1
9770,female,17,[5],5,1,2
9788,male,70,[5],0,1,1
9796,male,58,"[3, 6]",10,2,3
9810,female,74,[9],1,1,1
9815,male,46,"[6, 7]",3,2,2
9820,male,49,"[0, 8, 2, 5]",0,4,1
9832,female,31,"[0, 9, 2, 5]",0,4,1
9861,male,26,"[0, 2, 3, 4, 5, 7, 8]",2,7,2
9872,female,74,[2],0,1,1
9875,female,31,"[0, 4, 5]",0,3,1
9892,male,7,[3],2,1,2
9893,female,56,"[9, 3, 6]",1,3,1
9932,female,60,"[8, 9]",1,2,1
9942,male,32,"[0, 1, 5, 6, 9]",7,5,3
9950,female,72,[3],1,1,1
9957,female,27,"[2, 5, 7]",2,3,2
9960,female,69,[2],1,1,1
9967,female,5,[8],0,1,1
9972,female,38,"[9, 3, 1]",10,3,3
9973,male,20,[1],2,1,2
10003,female,33,"[2, 3, 4, 6, 8]",8,5,3
10028,male,47,"[0, 1, 4, 5, 7]",0,5,1
10030,female,4,[8],4,1,2
10033,male,58,"[0, 1, 3, 5, 6]",4,5,2
10060,female,17,[9],2,1,2
10074,female,37,"[1, 2, 3, 5]",3,4,2
10076,male,55,"[9, 4]",1,2,1
10121,male,30,"[8, 2, 3, 7]",3,4,2
10123,female,46,"[8, 2, 6]",2,3,2
10157,female,51,"[1, 2, 4, 5]",3,4,2
10170,male,22,"[1, 3, 6, 7, 9]",3,5,2
10171,female,62,[3],0,1,1
10182,male,15,[3],0,1,1
10198,female,66,[9],3,1,2
10208,male,25,"[0, 2, 4, 7]",1,4,1
10238,male,64,[4],1,1,1
10242,male,57,[3],4,1,2
10251,female,18,[7],3,1,2
10252,female,71,[9],1,1,1
10257,male,24,"[1, 5, 6, 8, 9]",1,5,1
10277,female,67,"[2, 6]",0,2,1
10283,male,20,[2],5,1,2
10295,female,15,[2],1,1,1
10300,female,21,"[3, 6]",1,2,1
10311,female,76,[8],2,1,2
10315,male,27,"[8, 1, 2, 5]",5,4,2
10323,female,59,"[1, 2, 4, 5, 9]",1,5,1
10328,female,35,"[0, 1, 2, 3, 5, 6, 8]",4,7,2
10338,female,55,"[2, 3, 7]",1,3,1
10359,female,28,"[0, 8, 2, 6]",0,4,1
10363,female,47,"[8, 9, 7]",3,3,2
10383,female,26,[4],0,1,1
10423,male,10,[0],1,1,1
10426,female,22,"[2, 3, 4, 6, 7, 8]",3,6,2
10427,male,16,[1],1,1,1
10431,male,3,"[9, 3]",0,2,1
10433,male,22,"[2, 7]",1,2,1
10451,male,34,"[8, 4, 6]",0,3,1
10456,female,22,"[2, 3, 5, 6]",4,4,2
10464,female,34,"[8, 1, 2, 6]",1,4,1
10471,male,74,[3],1,1,1
10478,male,44,"[8, 9]",3,2,2
10484,male,11,[8],1,1,1
10506,male,39,"[0, 2, 3, 5, 7]",0,5,1
10508,female,18,[7],0,1,1
10513,female,50,"[8, 2]",8,2,3
10532,female,53,[6],0,1,1
10551,male,32,"[0, 1, 4, 8]",2,4,2
10558,male,2,[5],1,1,1
10603,male,49,"[0, 1, 6, 8]",3,4,2
10615,female,8,[6],0,1,1
10630,female,3,[1],3,1,2
10647,male,17,[5],5,1,2
10675,female,13,[0],1,1,1
10679,male,49,"[0, 6, 7]",3,3,2
10686,male,38,"[1, 4, 5, 7, 8]",3,5,2
10699,female,14,[6],1,1,1
10702,female,16,[7],11,1,3
10713,male,56,"[1, 3, 7]",2,3,2
10743,male,6,"[4, 7]",1,2,1
10760,male,4,[2],1,1,1
10775,female,33,"[8, 0, 3, 4]",3,4,2
10783,male,26,"[8, 1, 4, 5]",0,4,1
10793,male,53,"[0, 1, 5]",4,3,2
10794,male,62,"[2, 5]",1,2,1
10797,male,1,[7],5,1,2
10798,male,26,"[0, 1, 8, 6]",1,4,1
10804,male,73,[3],2,1,2
10811,female,41,"[0, 1, 2, 4, 8]",3,5,2
10813,female,2,[7],1,1,1
10819,female,24,"[9, 2, 5, 7]",5,4,2
10840,female,8,[1],0,1,1
10842,female,47,"[0, 2, 3, 6]",1,4,1
10844,male,8,[3],3,1,2
10846,female,52,"[0, 1, 3, 4, 6, 7]",1,6,1
10862,female,30,"[0, 9, 1]",2,3,2
10875,male,10,[2],0,1,1
10876,male,69,[1],0,1,1
10880,female,15,[3],1,1,1
10908,female,55,[3],0,1,1
10914,female,34,"[0, 1, 2, 3, 8, 9]",2,6,2
10960,male,78,[8],5,1,2
10974,male,40,"[0, 1, 4, 7, 9]",6,5,3
10976,female,59,"[6, 7]",1,2,1
10982,male,64,"[3, 5]",6,2,3
11003,male,33,"[0, 1, 3, 7, 9]",2,5,2
11014,female,73,[7],3,1,2
11038,male,51,[6],0,1,1
11045,female,47,"[4, 6, 7]",3,3,2
11052,male,47,"[8, 3]",4,2,2
11056,male,63,[8],0,1,1
11090,male,61,[7],0,1,1
11100,male,22,"[8, 4, 6, 7]",4,4,2
11102,female,70,"[9, 1]",0,2,1
11112,female,48,"[2, 4]",6,2,3
11121,female,10,[0],2,1,2
11126,male,24,"[1, 3]",6,2,3
11144,male,21,"[0, 1, 5]",2,3,2
11146,male,41,"[3, 4, 7]",2,3,2
11168,male,45,"[1, 2, 3, 9]",7,4,3
11173,male,27,"[9, 2, 3, 6]",6,4,3
11176,female,57,"[1, 7]",6,2,3
11197,male,61,[7],0,1,1
11204,female,67,[7],2,1,2
11210,female,29,"[0, 8, 2, 1]",4,4,2
11219,male,25,"[8, 1]",0,2,1
11257,female,25,"[1, 4, 5, 7, 9]",0,5,1
11260,male,54,"[5, 6]",0,2,1
11266,male,2,[9],0,1,1
11272,male,69,[1],1,1,1
11274,male,40,"[3, 4]",0,2,1
11285,female,46,"[0, 1, 2, 3, 4, 8]",2,6,2
11292,female,54,"[8, 2]",1,2,1
11297,female,41,"[8, 4, 7]",1,3,1
11303,female,71,[8],0,1,1
11304,male,8,[2],0,1,1
11312,female,66,"[1, 5]",3,2,2
11319,male,38,"[4, 5]",1,2,1
11331,male,19,"[9, 2]",0,2,1
11335,male,18,"[9, 2]",4,2,2
11337,female,59,"[0, 6, 7]",3,3,2
11338,female,47,"[4, 5, 6, 7]",7,4,3
11344,male,80,[0],1,1,1
11362,female,8,[6],0,1,1
11369,female,43,"[9, 3]",7,2,3
11409,female,9,[5],2,1,2
11412,male,21,"[0, 3, 6, 7, 9]",2,5,2
11420,female,40,"[3, 4, 5, 7, 9]",1,5,1
11426,male,20,[6],0,1,1
11438,male,80,"[4, 5]",0,2,1
11440,female,29,"[2, 3, 5]",8,3,3
11442,male,33,"[0, 9, 6, 7]",0,4,1
11454,male,65,"[8, 3]",0,2,1
11461,male,22,"[1, 3, 4, 7, 9]",2,5,2
11473,male,52,"[8, 1, 9, 7]",1,4,1
11476,male,78,"[9, 3, 4]",0,3,1
11524,female,43,"[0, 2, 7]",3,3,2
11525,male,11,[5],7,1,3
11537,male,74,[3],0,1,1
11566,male,23,"[2, 4, 6, 7]",4,4,2
11579,female,33,"[0, 1, 4, 6, 9]",1,5,1
11588,female,24,"[0, 1, 2, 6, 9]",0,5,1
11589,female,69,"[0, 8]",1,2,1
11605,male,42,"[1, 6]",0,2,1
11620,female,67,"[5, 6]",4,2,2
11621,male,42,"[1, 2, 3, 6]",1,4,1
11646,female,5,[3],0,1,1
11651,female,1,[4],1,1,1
11664,female,18,[5],1,1,1
11668,male,11,[6],4,1,2
11676,female,13,[9],2,1,2
11683,female,63,[5],0,1,1
11686,female,71,[7],0,1,1
11701,male,61,[5],1,1,1
11707,male,53,"[0, 9, 4]",4,3,2
11711,male,78,[0],0,1,1
11718,female,70,"[4, 7]",3,2,2
11745,female,59,"[0, 9]",4,2,2
11751,female,73,[6],6,1,3
11777,female,34,"[4, 6, 7]",4,3,2
11778,female,24,"[9, 2, 3]",3,3,2
11793,female,59,"[8, 9]",1,2,1
11797,female,55,"[0, 2, 7]",5,3,2
11801,female,46,"[1, 2, 3, 6, 9]",2,5,2
11804,male,21,"[0, 4, 5]",0,3,1
11808,female,26,"[0, 2, 5, 6, 9]",2,5,2
11812,male,38,"[0, 2, 3, 7]",9,4,3
11829,female,49,"[0, 2, 3, 8, 9]",2,5,2
11835,female,39,"[2, 3, 4, 5, 7, 8]",2,6,2
11841,female,24,"[0, 3, 4, 8, 9]",1,5,1
11848,female,69,"[5, 6]",2,2,2
11879,male,52,"[3, 4, 5]",2,3,2
11889,female,65,"[0, 2]",1,2,1
11895,male,20,[5],1,1,1
11927,female,4,[1],1,1,1
11932,female,79,"[9, 4]",3,2,2
11941,male,71,[0],4,1,2
11942,male,55,"[0, 2, 7]",2,3,2
11944,male,39,[1],0,1,1
11952,female,5,[5],2,1,2
11963,male,73,[5],1,1,1
11973,male,76,[2],2,1,2
11976,female,70,[4],0,1,1
11999,female,9,[1],0,1,1
12001,female,24,"[0, 9, 3, 8]",2,4,2
12012,male,18,[8],1,1,1
12037,female,21,"[9, 2, 4, 7]",10,4,3
12039,female,9,[9],0,1,1
12041,female,70,[4],3,1,2
12053,male,62,[5],2,1,2
12061,female,66,[4],2,1,2
12085,female,28,"[2, 3, 4, 8, 9]",2,5,2
12089,male,16,"[2, 3]",1,2,1
12099,male,18,[3],1,1,1
12107,female,46,"[0, 2, 4, 6]",1,4,1
12123,female,40,"[8, 3, 5]",1,3,1
12141,female,59,"[1, 6]",2,2,2
12160,male,56,"[8, 1]",2,2,2
12210,male,7,[6],5,1,2
12214,female,50,"[8, 9, 2, 4]",3,4,2
12235,male,49,"[9, 4, 5, 6]",1,4,1
12266,male,25,"[9, 4, 5, 1]",3,4,2
12273,male,30,"[8, 9, 2, 3]",11,4,3
12274,male,4,[2],4,1,2
12278,female,72,[6],0,1,1
12294,male,11,[5],1,1,1
12312,female,20,[7],3,1,2
12331,female,32,"[8, 1, 2, 6]",5,4,2
12364,male,40,"[0, 1, 4, 7]",3,4,2
12374,female,12,[1],0,1,1
12379,male,38,"[8, 7]",1,2,1
12382,female,47,"[9, 4, 7]",13,3,3
12409,male,77,[5],3,1,2
12412,male,18,[1],1,1,1
12413,female,17,"[2, 7]",1,2,1
12446,female,20,[0],2,1,2
12447,male,24,"[0, 2, 3, 4, 5, 9]",7,6,3
12450,male,37,"[3, 4, 5, 8, 9]",0,5,1
12457,male,32,"[1, 4, 5, 9]",6,4,3
12488,female,71,[9],0,1,1
12496,male,26,"[2, 3, 4, 6, 9]",2,5,2
12500,male,66,"[0, 6]",2,2,2
12513,female,56,"[4, 5]",2,2,2
12540,female,50,"[0, 9, 4, 5]",5,4,2
12553,male,24,"[9, 5, 6, 7]",1,4,1
12555,female,18,[9],9,1,3
12576,female,3,[1],0,1,1
12582,male,80,[3],0,1,1
12587,female,6,[9],2,1,2
12615,female,26,"[0, 1, 3, 7, 9]",6,5,3
12625,male,63,[3],2,1,2
12626,male,2,[0],1,1,1
12635,female,35,"[0, 2, 3, 5, 7]",0,5,1
12686,male,70,[6],0,1,1
12693,male,33,"[2, 4, 5]",6,3,3
12714,male,16,[4],3,1,2
12744,female,32,"[0, 1, 5, 7]",1,4,1
12745,female,75,[8],0,1,1
12753,male,18,[0],5,1,2
12769,male,40,"[9, 2, 3, 5]",5,4,2
12771,male,56,"[0, 1]",2,2,2
12792,male,79,[1],0,1,1
12796,female,31,"[0, 1, 2, 7]",2,4,2
12822,male,37,"[0, 1, 2, 4, 7, 8]",3,6,2
12828,male,38,"[8, 0, 4, 5]",2,4,2
12830,male,19,[5],2,1,2
12835,female,67,[8],2,1,2
12844,male,16,[7],1,1,1
12863,male,45,"[0, 5, 7]",1,3,1
12874,male,2,[2],1,1,1
12891,female,22,"[9, 2, 3, 4]",0,4,1
12896,male,25,"[9, 1, 7]",1,3,1
12900,female,34,"[2, 3, 4, 6, 8]",8,5,3
12910,male,1,[6],0,1,1
12934,female,77,[3],0,1,1
12967,female,32,"[0, 1, 3, 6, 7, 8]",0,6,1
12976,male,39,"[1, 2, 6]",1,3,1
12988,male,53,"[8, 2]",1,2,1
12989,female,50,"[4, 7]",2,2,2
13005,male,5,"[1, 4]",4,2,2
13010,male,37,"[0, 3, 6, 7]",1,4,1
13011,male,72,[6],2,1,2
13012,male,6,[7],1,1,1
13030,female,38,"[0, 2, 3, 4, 7, 8]",3,6,2
13047,male,6,[5],3,1,2
13049,male,39,"[0, 9, 2, 7]",3,4,2
13058,female,12,[4],5,1,2
13063,female,25,"[8, 1, 2, 3]",2,4,2
13067,female,76,[2],3,1,2
13069,male,60,"[8, 1, 2, 4]",1,4,1
13088,female,20,[0],0,1,1
13097,male,70,[8],5,1,2
13105,female,61,[9],2,1,2
